osmid,y,x,ref,highway,street_count,geometry
5082149923,33.2156903,-97.1462951,,,2,POINT (-97.1462951 33.2156903)
5082149926,33.2128112,-97.1614248,,,3,POINT (-97.1614248 33.2128112)
5115466857,33.2115695,-97.1508346,,crossing,2,POINT (-97.1508346 33.2115695)
5115466897,33.2135642,-97.1442903,,crossing,2,POINT (-97.1442903 33.2135642)
5115469343,33.2114806,-97.150658,,crossing,2,POINT (-97.150658 33.2114806)
5115469345,33.2116788,-97.1507552,,crossing,2,POINT (-97.1507552 33.2116788)
5115469362,33.2114834,-97.1507563,,crossing,2,POINT (-97.1507563 33.2114834)
5115469366,33.2116852,-97.1506548,,crossing,2,POINT (-97.1506548 33.2116852)
5140200652,33.2249244,-97.143273,,,2,POINT (-97.143273 33.2249244)
5213265680,33.2146123,-97.1464257,,,2,POINT (-97.1464257 33.2146123)
5213265683,33.2115218,-97.1549866,,crossing,2,POINT (-97.1549866 33.2115218)
5213265685,33.211618,-97.1550803,,crossing,2,POINT (-97.1550803 33.211618)
5213265687,33.2157012,-97.1505171,,crossing,2,POINT (-97.1505171 33.2157012)
5213265688,33.2114298,-97.1443606,,crossing,2,POINT (-97.1443606 33.2114298)
5213265694,33.2114511,-97.1550827,,crossing,2,POINT (-97.1550827 33.2114511)
5213265695,33.215775,-97.1506077,,crossing,2,POINT (-97.1506077 33.215775)
5213265696,33.2147322,-97.1507104,,crossing,2,POINT (-97.1507104 33.2147322)
5213265698,33.2145757,-97.1464045,,crossing,2,POINT (-97.1464045 33.2145757)
5213265699,33.2147177,-97.1464334,,crossing,2,POINT (-97.1464334 33.2147177)
5213265701,33.2147317,-97.1506389,,crossing,2,POINT (-97.1506389 33.2147317)
5213265702,33.2063961,-97.1536306,,crossing,2,POINT (-97.1536306 33.2063961)
5213265704,33.2146499,-97.1465264,,crossing,2,POINT (-97.1465264 33.2146499)
5213265707,33.2146637,-97.1505201,,crossing,2,POINT (-97.1505201 33.2146637)
5213265709,33.2146472,-97.1463306,,crossing,2,POINT (-97.1463306 33.2146472)
5213265710,33.2157019,-97.1507201,,crossing,2,POINT (-97.1507201 33.2157019)
5213265711,33.2126908,-97.1443118,,crossing,2,POINT (-97.1443118 33.2126908)
5213265714,33.2156343,-97.1506644,,crossing,2,POINT (-97.1506644 33.2156343)
5213265715,33.2065799,-97.1535786,,crossing,2,POINT (-97.1535786 33.2065799)
5213265717,33.2116193,-97.1443586,,crossing,2,POINT (-97.1443586 33.2116193)
5213265719,33.2146654,-97.1508073,,crossing,2,POINT (-97.1508073 33.2146654)
5222006413,33.2136859,-97.1235637,,,2,POINT (-97.1235637 33.2136859)
5222006414,33.2156804,-97.1250536,,,2,POINT (-97.1250536 33.2156804)
5222006419,33.2163853,-97.1270098,,,2,POINT (-97.1270098 33.2163853)
5257708529,33.2108359,-97.156846,,,2,POINT (-97.156846 33.2108359)
5257708536,33.2121736,-97.1550759,,,2,POINT (-97.1550759 33.2121736)
5357020254,33.2163439,-97.1248379,,,2,POINT (-97.1248379 33.2163439)
5357020255,33.2148545,-97.1613878,,,3,POINT (-97.1613878 33.2148545)
5357020256,33.2148399,-97.1614525,,,2,POINT (-97.1614525 33.2148399)
5357020257,33.2148371,-97.1614997,,,2,POINT (-97.1614997 33.2148371)
5357020258,33.2148393,-97.1615477,,,2,POINT (-97.1615477 33.2148393)
5357020259,33.2148545,-97.1616295,,,2,POINT (-97.1616295 33.2148545)
5357020265,33.216694,-97.1344158,,,2,POINT (-97.1344158 33.216694)
5357020266,33.2169891,-97.1349549,,,2,POINT (-97.1349549 33.2169891)
5357020267,33.2206032,-97.1323276,,,2,POINT (-97.1323276 33.2206032)
5357020268,33.2207407,-97.1323241,,,2,POINT (-97.1323241 33.2207407)
5360807735,33.2059591,-97.1560397,,,3,POINT (-97.1560397 33.2059591)
5387388213,33.2078961,-97.159764,,,2,POINT (-97.159764 33.2078961)
5387388214,33.208446,-97.1609093,,,2,POINT (-97.1609093 33.208446)
5449050042,33.2174898,-97.1616615,,,2,POINT (-97.1616615 33.2174898)
5449050043,33.2183499,-97.1618246,,,2,POINT (-97.1618246 33.2183499)
5477778232,33.2186092,-97.1274186,,,2,POINT (-97.1274186 33.2186092)
5477778233,33.2180089,-97.127369,,,2,POINT (-97.127369 33.2180089)
5477778234,33.2174098,-97.1280489,,,2,POINT (-97.1280489 33.2174098)
5477778235,33.2175119,-97.1279684,,,2,POINT (-97.1279684 33.2175119)
5611814838,33.22113,-97.12733,,,4,POINT (-97.12733 33.22113)
5611814872,33.2165301,-97.1301091,,crossing,2,POINT (-97.1301091 33.2165301)
5733427711,33.2083769,-97.1529531,,,2,POINT (-97.1529531 33.2083769)
5733427712,33.2083367,-97.1529443,,,2,POINT (-97.1529443 33.2083367)
5733427713,33.2082832,-97.1528804,,,2,POINT (-97.1528804 33.2082832)
5733427714,33.2082776,-97.1528236,,,2,POINT (-97.1528236 33.2082776)
5734614894,33.2070569,-97.1545767,,,2,POINT (-97.1545767 33.2070569)
5734614898,33.208179,-97.1461468,,crossing,2,POINT (-97.1461468 33.208179)
5734614918,33.2093477,-97.1484949,,,2,POINT (-97.1484949 33.2093477)
5734614919,33.2093216,-97.1453578,,crossing,2,POINT (-97.1453578 33.2093216)
5742790022,33.2081897,-97.1485409,,,2,POINT (-97.1485409 33.2081897)
5744697366,33.2078903,-97.1593907,,,2,POINT (-97.1593907 33.2078903)
5744697367,33.207967,-97.1594966,,,2,POINT (-97.1594966 33.207967)
5744697368,33.2083791,-97.1602742,,,2,POINT (-97.1602742 33.2083791)
5744697369,33.2082825,-97.1601419,,,2,POINT (-97.1601419 33.2082825)
5744697370,33.21379,-97.16141,,,3,POINT (-97.16141 33.21379)
5744697381,33.2191958,-97.1618401,,,2,POINT (-97.1618401 33.2191958)
5744697391,33.2203613,-97.1613923,,,2,POINT (-97.1613923 33.2203613)
5744697393,33.2204136,-97.1613648,,,2,POINT (-97.1613648 33.2204136)
5744697395,33.2204693,-97.161343,,,2,POINT (-97.161343 33.2204693)
5744697397,33.2205439,-97.1613219,,,2,POINT (-97.1613219 33.2205439)
5744697398,33.2206292,-97.1613079,,,2,POINT (-97.1613079 33.2206292)
5744697400,33.2210419,-97.1612701,,,2,POINT (-97.1612701 33.2210419)
5744713359,33.2059586,-97.1531613,,,2,POINT (-97.1531613 33.2059586)
5744713360,33.2063315,-97.1533286,,,2,POINT (-97.1533286 33.2063315)
5744725942,33.2074257,-97.1591754,,,2,POINT (-97.1591754 33.2074257)
5744725943,33.2081977,-97.1608172,,,2,POINT (-97.1608172 33.2081977)
5744725944,33.2089445,-97.1624008,,,2,POINT (-97.1624008 33.2089445)
5744725962,33.2060586,-97.162458,,,2,POINT (-97.162458 33.2060586)
5744725963,33.206349,-97.1619204,,,2,POINT (-97.1619204 33.206349)
5744725964,33.2066719,-97.1616486,,,2,POINT (-97.1616486 33.2066719)
5744725965,33.2071128,-97.1615271,,,2,POINT (-97.1615271 33.2071128)
5744725966,33.2072336,-97.1615241,,,2,POINT (-97.1615241 33.2072336)
5744725967,33.2077484,-97.162198,,,2,POINT (-97.162198 33.2077484)
5744725968,33.2076832,-97.1623785,,,2,POINT (-97.1623785 33.2076832)
5780593582,33.2082576,-97.1493605,,,2,POINT (-97.1493605 33.2082576)
5791316782,33.2072602,-97.1443972,,,2,POINT (-97.1443972 33.2072602)
5791316785,33.2069892,-97.1444005,,,2,POINT (-97.1444005 33.2069892)
5791317356,33.2082169,-97.1442647,,crossing,2,POINT (-97.1442647 33.2082169)
5791317357,33.2081357,-97.1443901,,crossing,2,POINT (-97.1443901 33.2081357)
5791317415,33.2088379,-97.144378,,,2,POINT (-97.144378 33.2088379)
5797617837,33.2138095,-97.1484437,,,2,POINT (-97.1484437 33.2138095)
5800161986,33.2137189,-97.1484568,,,2,POINT (-97.1484568 33.2137189)
5825737075,33.2083875,-97.1529533,,,2,POINT (-97.1529533 33.2083875)
5829416093,33.2136724,-97.1485603,,crossing,2,POINT (-97.1485603 33.2136724)
5885841616,33.22312,-97.12215,,,2,POINT (-97.12215 33.22312)
5885841642,33.2231541,-97.1223473,,,2,POINT (-97.1223473 33.2231541)
5885841666,33.223779,-97.1211384,,,2,POINT (-97.1211384 33.223779)
5885841855,33.2231056,-97.1221714,,,3,POINT (-97.1221714 33.2231056)
5885841861,33.2231562,-97.1228575,,,2,POINT (-97.1228575 33.2231562)
5885841864,33.2234671,-97.1216171,,,2,POINT (-97.1216171 33.2234671)
5885841887,33.2231568,-97.1229955,,,2,POINT (-97.1229955 33.2231568)
5912913849,33.2228688,-97.1196137,,,2,POINT (-97.1196137 33.2228688)
5912913850,33.2228527,-97.1197032,,,3,POINT (-97.1197032 33.2228527)
5912913852,33.2213712,-97.1197003,,,1,POINT (-97.1197003 33.2213712)
5969174217,33.2065352,-97.1391402,,,2,POINT (-97.1391402 33.2065352)
5970979173,33.2087147,-97.1415104,,,2,POINT (-97.1415104 33.2087147)
5970979175,33.2092767,-97.1407542,,,2,POINT (-97.1407542 33.2092767)
5970979177,33.2097274,-97.1402235,,,2,POINT (-97.1402235 33.2097274)
5970979178,33.2097461,-97.1414946,,,2,POINT (-97.1414946 33.2097461)
5970979179,33.2102306,-97.1414827,,,2,POINT (-97.1414827 33.2102306)
5970979182,33.2102518,-97.1402197,,,2,POINT (-97.1402197 33.2102518)
5970979183,33.2108505,-97.140205,,,2,POINT (-97.140205 33.2108505)
5970979788,33.2091423,-97.1385199,,,2,POINT (-97.1385199 33.2091423)
5970979795,33.2101048,-97.1373182,,,2,POINT (-97.1373182 33.2101048)
5970979797,33.2117503,-97.137296,,,2,POINT (-97.137296 33.2117503)
5970979800,33.2110322,-97.1373078,,,2,POINT (-97.1373078 33.2110322)
5970979816,33.2125676,-97.1384326,,,2,POINT (-97.1384326 33.2125676)
5970979820,33.2103817,-97.1402166,,,2,POINT (-97.1402166 33.2103817)
5970979828,33.2110779,-97.1402068,,,2,POINT (-97.1402068 33.2110779)
5970989870,33.2095832,-97.1372993,,,2,POINT (-97.1372993 33.2095832)
5975980218,33.2102836,-97.14022,,,2,POINT (-97.14022 33.2102836)
5975980222,33.2106792,-97.1402162,,,2,POINT (-97.1402162 33.2106792)
5975980228,33.2091318,-97.1375384,,,2,POINT (-97.1375384 33.2091318)
5975980229,33.2125724,-97.1390825,,,2,POINT (-97.1390825 33.2125724)
6021242034,33.2110007,-97.1443668,,,2,POINT (-97.1443668 33.2110007)
6021271425,33.2180645,-97.1343717,,,2,POINT (-97.1343717 33.2180645)
6021271426,33.2170803,-97.1365431,,,2,POINT (-97.1365431 33.2170803)
6021271429,33.2156163,-97.136573,,,2,POINT (-97.136573 33.2156163)
6021271430,33.2163083,-97.1371316,,,2,POINT (-97.1371316 33.2163083)
6021271433,33.2145545,-97.1356141,,,2,POINT (-97.1356141 33.2145545)
6021271435,33.2135155,-97.135655,,,2,POINT (-97.135655 33.2135155)
6021271438,33.2135192,-97.136423,,,2,POINT (-97.136423 33.2135192)
6021271441,33.2139975,-97.1371257,,,2,POINT (-97.1371257 33.2139975)
6021271446,33.2145562,-97.1357544,,,2,POINT (-97.1357544 33.2145562)
6021271447,33.2135149,-97.1351606,,,2,POINT (-97.1351606 33.2135149)
6024116489,33.2176924,-97.1323938,,,2,POINT (-97.1323938 33.2176924)
6024116493,33.2155191,-97.1308427,,,2,POINT (-97.1308427 33.2155191)
6024158791,33.22113,-97.1286163,,,2,POINT (-97.1286163 33.22113)
6024531270,33.2101687,-97.1337542,,,2,POINT (-97.1337542 33.2101687)
6024531273,33.2105316,-97.1337447,,,2,POINT (-97.1337447 33.2105316)
6024531274,33.2106983,-97.1346496,,,2,POINT (-97.1346496 33.2106983)
6024531276,33.2110868,-97.1337356,,,2,POINT (-97.1337356 33.2110868)
6024531277,33.2110711,-97.1324796,,,2,POINT (-97.1324796 33.2110711)
6024531278,33.2106972,-97.1329308,,,2,POINT (-97.1329308 33.2106972)
6024531280,33.211398,-97.1324793,,,2,POINT (-97.1324793 33.211398)
6024531281,33.211393,-97.1314795,,,2,POINT (-97.1314795 33.211393)
6024531282,33.2106868,-97.1319872,,,2,POINT (-97.1319872 33.2106868)
6024806594,33.2146419,-97.1456606,,,2,POINT (-97.1456606 33.2146419)
6035191370,33.2127242,-97.1492003,,,2,POINT (-97.1492003 33.2127242)
6040875520,33.2155093,-97.129375,,,2,POINT (-97.129375 33.2155093)
6041308826,33.2065424,-97.1401456,,,2,POINT (-97.1401456 33.2065424)
6041308829,33.206541,-97.1399291,,,2,POINT (-97.1399291 33.206541)
6041349703,33.2240733,-97.1247136,,,2,POINT (-97.1247136 33.2240733)
6041349708,33.2242692,-97.1247104,,,2,POINT (-97.1247104 33.2242692)
6041354005,33.2071728,-97.1350376,,,2,POINT (-97.1350376 33.2071728)
6041354009,33.2069981,-97.1340539,,,2,POINT (-97.1340539 33.2069981)
6041354011,33.2071849,-97.1365884,,,2,POINT (-97.1365884 33.2071849)
6041354017,33.2065068,-97.1358261,,,2,POINT (-97.1358261 33.2065068)
6041354018,33.2059933,-97.1325485,,,2,POINT (-97.1325485 33.2059933)
6041354022,33.209269,-97.1337779,,,2,POINT (-97.1337779 33.209269)
6041354025,33.2087184,-97.1325073,,,2,POINT (-97.1325073 33.2087184)
6041357690,33.2065932,-97.1429297,,,2,POINT (-97.1429297 33.2065932)
6041357699,33.2065767,-97.1423306,,,2,POINT (-97.1423306 33.2065767)
6041357700,33.2066212,-97.1438939,,,2,POINT (-97.1438939 33.2066212)
6041483292,33.2229694,-97.1311245,,,2,POINT (-97.1311245 33.2229694)
6041483294,33.222674,-97.1311217,,,2,POINT (-97.1311217 33.222674)
6041497167,33.2183169,-97.1434846,,,2,POINT (-97.1434846 33.2183169)
6041497178,33.2186596,-97.1448009,,,2,POINT (-97.1448009 33.2186596)
6041497180,33.2186386,-97.1449226,,,2,POINT (-97.1449226 33.2186386)
6041497183,33.2186478,-97.1448547,,,2,POINT (-97.1448547 33.2186478)
6041500985,33.2179107,-97.144792,,,2,POINT (-97.144792 33.2179107)
6041500986,33.2175776,-97.1464142,,,2,POINT (-97.1464142 33.2175776)
6041500987,33.2175908,-97.1447856,,,2,POINT (-97.1447856 33.2175908)
6042110813,33.2183363,-97.1587289,,,2,POINT (-97.1587289 33.2183363)
6042198423,33.2217929,-97.1262083,,,2,POINT (-97.1262083 33.2217929)
6042198425,33.2198322,-97.1261043,,,2,POINT (-97.1261043 33.2198322)
6042212812,33.2128316,-97.15681,,,2,POINT (-97.15681 33.2128316)
6042212822,33.2110843,-97.1580015,,,2,POINT (-97.1580015 33.2110843)
6042212843,33.210836,-97.1574506,,,2,POINT (-97.1574506 33.210836)
6042212845,33.210836,-97.1578086,,,2,POINT (-97.1578086 33.210836)
6043522066,33.2143744,-97.1613971,,,2,POINT (-97.1613971 33.2143744)
6043522069,33.2141633,-97.1614017,,,2,POINT (-97.1614017 33.2141633)
6043522070,33.21475,-97.1596207,,,2,POINT (-97.1596207 33.21475)
6043522071,33.2157744,-97.1596095,,,2,POINT (-97.1596095 33.2157744)
6043522072,33.21475,-97.1590498,,,2,POINT (-97.1590498 33.21475)
6043522075,33.215765,-97.159068,,,2,POINT (-97.159068 33.215765)
6043522077,33.2157845,-97.1601961,,,2,POINT (-97.1601961 33.2157845)
6043522078,33.2157802,-97.1599469,,,2,POINT (-97.1599469 33.2157802)
6043522079,33.21475,-97.1588643,,,2,POINT (-97.1588643 33.21475)
6043523488,33.2137904,-97.1589968,,,2,POINT (-97.1589968 33.2137904)
6043523492,33.2141616,-97.1597541,,,2,POINT (-97.1597541 33.2141616)
6043523494,33.2137892,-97.1591696,,,2,POINT (-97.1591696 33.2137892)
6043523496,33.2137892,-97.1595817,,,2,POINT (-97.1595817 33.2137892)
6044016134,33.21569,-97.149814,,,2,POINT (-97.149814 33.21569)
6044016139,33.2156962,-97.1503084,,,2,POINT (-97.1503084 33.2156962)
6044016140,33.21569,-97.1498829,,,2,POINT (-97.1498829 33.21569)
6044016143,33.215693,-97.1501047,,,2,POINT (-97.1501047 33.215693)
6044016147,33.21569,-97.1497566,,,2,POINT (-97.1497566 33.21569)
6044016151,33.2159126,-97.1491593,,,2,POINT (-97.1491593 33.2159126)
6044016152,33.2158997,-97.1505993,,,2,POINT (-97.1505993 33.2158997)
6044016159,33.2156941,-97.1501752,,,2,POINT (-97.1501752 33.2156941)
6044016160,33.2166477,-97.1505854,,,2,POINT (-97.1505854 33.2166477)
6044016162,33.2156945,-97.1486243,,,2,POINT (-97.1486243 33.2156945)
6044016167,33.2164607,-97.1491288,,,2,POINT (-97.1491288 33.2164607)
6044016171,33.2157493,-97.1491711,,,2,POINT (-97.1491711 33.2157493)
6046792084,33.208251,-97.1330664,,,2,POINT (-97.1330664 33.208251)
6071396490,33.2082737,-97.1514256,,,2,POINT (-97.1514256 33.2082737)
6071396491,33.2067877,-97.1523792,,,2,POINT (-97.1523792 33.2067877)
6077804427,33.2135614,-97.1429251,,,2,POINT (-97.1429251 33.2135614)
6080899164,33.2235297,-97.1300437,,,2,POINT (-97.1300437 33.2235297)
6148153931,33.2169762,-97.1273681,,,2,POINT (-97.1273681 33.2169762)
6148153932,33.2172017,-97.1273673,,,2,POINT (-97.1273673 33.2172017)
6148153933,33.2106244,-97.1266221,,,2,POINT (-97.1266221 33.2106244)
6148153934,33.208998,-97.1316706,,,2,POINT (-97.1316706 33.208998)
6148153939,33.2156485,-97.1324516,,crossing,2,POINT (-97.1324516 33.2156485)
6148153940,33.215529,-97.132338,,crossing,2,POINT (-97.132338 33.215529)
6148153941,33.2155323,-97.1325773,,crossing,2,POINT (-97.1325773 33.2155323)
6148153942,33.2154464,-97.1324662,,crossing,2,POINT (-97.1324662 33.2154464)
6148153943,33.2144162,-97.1324717,,crossing,2,POINT (-97.1324717 33.2144162)
6148153944,33.2145289,-97.1323483,,crossing,2,POINT (-97.1323483 33.2145289)
6148153945,33.2145303,-97.1325876,,crossing,2,POINT (-97.1325876 33.2145303)
6148153946,33.2146196,-97.1324747,,crossing,2,POINT (-97.1324747 33.2146196)
6148153947,33.2144253,-97.1336977,,crossing,2,POINT (-97.1336977 33.2144253)
6148153948,33.2145317,-97.1338211,,crossing,2,POINT (-97.1338211 33.2145317)
6148153949,33.2146288,-97.1336887,,crossing,2,POINT (-97.1336887 33.2146288)
6148153950,33.2145324,-97.1335853,,crossing,2,POINT (-97.1335853 33.2145324)
6148153951,33.2155561,-97.1337978,,crossing,2,POINT (-97.1337978 33.2155561)
6148153952,33.2154621,-97.1336647,,crossing,2,POINT (-97.1336647 33.2154621)
6148153953,33.2155504,-97.1335584,,crossing,2,POINT (-97.1335584 33.2155504)
6148153954,33.2156641,-97.1336641,,crossing,2,POINT (-97.1336641 33.2156641)
6148153975,33.2161161,-97.1337921,,crossing,2,POINT (-97.1337921 33.2161161)
6148156939,33.2091294,-97.1373085,,,2,POINT (-97.1373085 33.2091294)
6173277902,33.2087267,-97.12419,,,2,POINT (-97.12419 33.2087267)
6173278016,33.2124055,-97.1216408,,,2,POINT (-97.1216408 33.2124055)
6173346337,33.2060402,-97.1253325,,,2,POINT (-97.1253325 33.2060402)
6173346338,33.206471,-97.1255771,,,2,POINT (-97.1255771 33.206471)
6173346339,33.2061704,-97.1253781,,,2,POINT (-97.1253781 33.2061704)
6220207976,33.2096012,-97.1551004,,,2,POINT (-97.1551004 33.2096012)
6220339038,33.2137488,-97.1462396,,,2,POINT (-97.1462396 33.2137488)
6220339040,33.2143124,-97.14623,,,2,POINT (-97.14623 33.2143124)
6220339041,33.2136489,-97.1461074,,crossing,2,POINT (-97.1461074 33.2136489)
6220339052,33.2146357,-97.1443242,,crossing,2,POINT (-97.1443242 33.2146357)
6220339054,33.2136379,-97.1444179,,crossing,2,POINT (-97.1444179 33.2136379)
6302485107,33.2124649,-97.1290796,,,2,POINT (-97.1290796 33.2124649)
6302485110,33.2134608,-97.1290167,,,2,POINT (-97.1290167 33.2134608)
6316752015,33.2091505,-97.1368659,,,2,POINT (-97.1368659 33.2091505)
6316752023,33.2107066,-97.1367527,,,2,POINT (-97.1367527 33.2107066)
6320876498,33.2222817,-97.1208828,,,2,POINT (-97.1208828 33.2222817)
6320876499,33.2223676,-97.12053,,,2,POINT (-97.12053 33.2223676)
6320876511,33.2225973,-97.1202027,,,2,POINT (-97.1202027 33.2225973)
6429749137,33.2181643,-97.147748,,,2,POINT (-97.147748 33.2181643)
6429749139,33.2176205,-97.14776,,,2,POINT (-97.14776 33.2176205)
6429749143,33.2172719,-97.1477677,,,2,POINT (-97.1477677 33.2172719)
6456307879,33.2125752,-97.1394633,,,2,POINT (-97.1394633 33.2125752)
6465288427,33.2080894,-97.1402526,,,2,POINT (-97.1402526 33.2080894)
6465288428,33.2080998,-97.14152,,,2,POINT (-97.14152 33.2080998)
6472813999,33.206339,-97.1220862,,,2,POINT (-97.1220862 33.206339)
6473585511,33.22282,-97.1198844,,,2,POINT (-97.1198844 33.22282)
6473585512,33.2222713,-97.1214848,,,2,POINT (-97.1214848 33.2222713)
6473585515,33.2223362,-97.1206486,,,2,POINT (-97.1206486 33.2223362)
6473585522,33.222503,-97.1203191,,,2,POINT (-97.1203191 33.222503)
6478467201,33.2129676,-97.1550694,,,2,POINT (-97.1550694 33.2129676)
6482025389,33.2066632,-97.1451399,,,2,POINT (-97.1451399 33.2066632)
6482025392,33.206645,-97.1447402,,,2,POINT (-97.1447402 33.206645)
6538585504,33.2082377,-97.1469413,,,2,POINT (-97.1469413 33.2082377)
6729436992,33.2168395,-97.14478,,,2,POINT (-97.14478 33.2168395)
6729436994,33.2156912,-97.1479118,,,2,POINT (-97.1479118 33.2156912)
6729436998,33.21569,-97.1476836,,,2,POINT (-97.1476836 33.21569)
6729436999,33.21569,-97.1470092,,,2,POINT (-97.1470092 33.21569)
6729437006,33.21569,-97.1471258,,,2,POINT (-97.1471258 33.21569)
6729437007,33.2146612,-97.1474755,,,2,POINT (-97.1474755 33.2146612)
6729437009,33.21569,-97.1475226,,,2,POINT (-97.1475226 33.21569)
6731315146,33.2061244,-97.1378963,,,2,POINT (-97.1378963 33.2061244)
6731315154,33.2060031,-97.1350632,,,2,POINT (-97.1350632 33.2060031)
6731315155,33.2065038,-97.1353959,,,2,POINT (-97.1353959 33.2065038)
6735376254,33.2106572,-97.1291578,,,2,POINT (-97.1291578 33.2106572)
6735376258,33.2115419,-97.129593,,,2,POINT (-97.129593 33.2115419)
6735376259,33.2106619,-97.1295629,,,2,POINT (-97.1295629 33.2106619)
6735376264,33.2103821,-97.132478,,,2,POINT (-97.132478 33.2103821)
6735376267,33.2098836,-97.13208,,,2,POINT (-97.13208 33.2098836)
6735376268,33.2106865,-97.1319427,,,2,POINT (-97.1319427 33.2106865)
6737891499,33.2157681,-97.1592438,,,2,POINT (-97.1592438 33.2157681)
6737891504,33.2164251,-97.1587736,,,2,POINT (-97.1587736 33.2164251)
6737891505,33.2147465,-97.160259,,,2,POINT (-97.160259 33.2147465)
6737891508,33.2147487,-97.1599316,,,2,POINT (-97.1599316 33.2147487)
6737891511,33.2137914,-97.1604783,,,2,POINT (-97.1604783 33.2137914)
6737891515,33.2142477,-97.159752,,,2,POINT (-97.159752 33.2142477)
6737891516,33.2144236,-97.1597478,,,2,POINT (-97.1597478 33.2144236)
6737891518,33.213638,-97.1579715,,,2,POINT (-97.1579715 33.213638)
6737891522,33.212809,-97.1589499,,,2,POINT (-97.1589499 33.212809)
6737891524,33.2133019,-97.157975,,,2,POINT (-97.157975 33.2133019)
6737891525,33.2129784,-97.1579783,,,2,POINT (-97.1579783 33.2129784)
6737891527,33.21183,-97.1591531,,,2,POINT (-97.1591531 33.21183)
6737891530,33.2122429,-97.1598001,,,2,POINT (-97.1598001 33.2122429)
6739024570,33.2181967,-97.1365217,,,2,POINT (-97.1365217 33.2181967)
6739024581,33.2170793,-97.1365145,,,2,POINT (-97.1365145 33.2170793)
6739024582,33.2170625,-97.1360307,,,2,POINT (-97.1360307 33.2170625)
6739024584,33.2156283,-97.1381426,,,2,POINT (-97.1381426 33.2156283)
6739042286,33.215625,-97.1377961,,,2,POINT (-97.1377961 33.215625)
6739042290,33.2159739,-97.1372754,,,2,POINT (-97.1372754 33.2159739)
6746280003,33.2135495,-97.1402914,,,2,POINT (-97.1402914 33.2135495)
6746472518,33.2131314,-97.1283316,,,2,POINT (-97.1283316 33.2131314)
6746472523,33.2133071,-97.128286,,,2,POINT (-97.128286 33.2133071)
6746472525,33.2144546,-97.12699,,,2,POINT (-97.12699 33.2144546)
6749104430,33.2110491,-97.133736,,,2,POINT (-97.133736 33.2110491)
6749104434,33.2107219,-97.1344629,,,2,POINT (-97.1344629 33.2107219)
6749108434,33.2146386,-97.1448487,,,2,POINT (-97.1448487 33.2146386)
6749108438,33.2142232,-97.1442554,,,2,POINT (-97.1442554 33.2142232)
6749443187,33.2129233,-97.13371,,,2,POINT (-97.13371 33.2129233)
6749443189,33.2125126,-97.1332207,,,2,POINT (-97.1332207 33.2125126)
6749443190,33.2135002,-97.1328339,,,2,POINT (-97.1328339 33.2135002)
6749481508,33.2137808,-97.1562683,,,2,POINT (-97.1562683 33.2137808)
6749481519,33.214709,-97.1542547,,,2,POINT (-97.1542547 33.214709)
6749516028,33.2061298,-97.14153,,,2,POINT (-97.14153 33.2061298)
6749516034,33.2065461,-97.1408408,,,2,POINT (-97.1408408 33.2065461)
6749516035,33.2103869,-97.1419272,,,2,POINT (-97.1419272 33.2103869)
6749516039,33.2112415,-97.1418615,,,2,POINT (-97.1418615 33.2112415)
6749828867,33.2134612,-97.1288944,,,2,POINT (-97.1288944 33.2134612)
6749828869,33.2096122,-97.1303408,,,2,POINT (-97.1303408 33.2096122)
6749828877,33.2093352,-97.1303442,,,2,POINT (-97.1303442 33.2093352)
6749828878,33.210057,-97.1303353,,,2,POINT (-97.1303353 33.210057)
6749828883,33.2097486,-97.1303391,,,2,POINT (-97.1303391 33.2097486)
6752569821,33.2108364,-97.1604646,,,2,POINT (-97.1604646 33.2108364)
6752569823,33.21183,-97.1602502,,,2,POINT (-97.1602502 33.21183)
6752569827,33.2108364,-97.1602844,,,2,POINT (-97.1602844 33.2108364)
6752569829,33.2108364,-97.1601334,,,2,POINT (-97.1601334 33.2108364)
6752569830,33.2112373,-97.1614575,,,2,POINT (-97.1614575 33.2112373)
6752569834,33.2108365,-97.1610706,,,2,POINT (-97.1610706 33.2108365)
6753022558,33.2164629,-97.1287226,,,2,POINT (-97.1287226 33.2164629)
6753022559,33.215505,-97.1287321,,,2,POINT (-97.1287321 33.215505)
6753022560,33.2155077,-97.1291414,,,2,POINT (-97.1291414 33.2155077)
6753022564,33.2162807,-97.1282325,,,2,POINT (-97.1282325 33.2162807)
6753022565,33.2163555,-97.1301828,,,2,POINT (-97.1301828 33.2163555)
6753022567,33.2159423,-97.1301812,,,2,POINT (-97.1301812 33.2159423)
6753022569,33.215511,-97.1296376,,,2,POINT (-97.1296376 33.215511)
6753022570,33.2164979,-97.1296149,,,2,POINT (-97.1296149 33.2164979)
6753555820,33.2175497,-97.1491283,,,2,POINT (-97.1491283 33.2175497)
6753555828,33.2173519,-97.1491274,,,2,POINT (-97.1491274 33.2173519)
6791564244,33.2190144,-97.1620844,,,2,POINT (-97.1620844 33.2190144)
6791564245,33.2188502,-97.1618595,,,2,POINT (-97.1618595 33.2188502)
6791564246,33.2189772,-97.1616755,,,2,POINT (-97.1616755 33.2189772)
6791564248,33.2191554,-97.1620134,,,3,POINT (-97.1620134 33.2191554)
6791564249,33.218972,-97.1620752,,,3,POINT (-97.1620752 33.218972)
6791564250,33.2189359,-97.1620561,,,2,POINT (-97.1620561 33.2189359)
6791564252,33.2188881,-97.1617457,,,3,POINT (-97.1617457 33.2188881)
